mdate,inflacion,desempleo,M2,month,yr,M2_growth,i_hat,i_stdv2,M2_growth_hat2,desempleo_hat2,i_TEST,AR4_lag1,inf_out1,forecast_error1,AR4_lag2,inf_out2,forecast_error2,DM_AR4_lag1,DM_AR4_lag2,delta_L,i_stdv3,i_Up_95ci2,i_Dw_95ci2,i_Up_90ci2,i_Dw_90ci2,i_stdv,i_Up_95ci,i_Dw_95ci,i_Up_90ci,i_Dw_90ci,date1,DM_1,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,i_hat_modelo2,DM_2,DM_dif
2001m7,3.2,10.52490173,17029.5190206896,7,2001,5.1031322,3.6171618,.19588684,5.607378,10.443513,5.9017029,,,,,,,,,,.16241141,4.4070477,2.827276,4.2942066,2.9401166,.19588684,4.4846401,2.7496834,4.3607149,2.8736088,2001m8,.17402393,0,0,0,0,0,1,0,0,0,0,0,3.3800805,.032428972,-.14159495
2001m8,3.8,10.48480818,16721.0030067998,8,2001,4.5809402,3.1318848,.19588684,5.0394454,10.425075,4.5303917,,,,,,,,,,.16241141,3.9217706,2.3419991,3.8089299,2.4548397,.19588684,3.9993632,2.2644064,3.8754377,2.3883319,2001m9,.4463779,0,0,0,0,0,0,1,0,0,0,0,3.1025641,.48641685,.040038943
2001m9,3.9,10.89914383,16505.3417922871,9,2001,3.935894,3.9835076,.19588684,4.536159,10.330956,4.4822302,,,,,,,,,,.16241141,4.7733936,3.1936219,4.6605525,3.3064625,.19588684,4.850986,3.1160293,4.7270608,3.2399547,2001m10,.0069735246,0,0,0,0,0,0,0,1,0,0,0,4.01439,.01308507,.0061115455
2001m10,3.4,10.42009914,16695.6971189205,10,2001,4.4162579,3.9024334,.19588684,3.9148655,10.839499,4.3009386,,,,,,,,,,.16241141,4.6923194,3.1125476,4.5794783,3.2253883,.19588684,4.7699118,3.034955,4.6459866,3.1588805,2001m11,.25243932,0,0,0,0,0,0,0,0,1,0,0,3.8196185,.17607966,-.076359659
2001m11,3.1,9.616050017999999,16782.4041661148,11,2001,4.1798306,3.3804405,.19588684,4.6587033,9.9679794,4.90485,,,,,,,,,,.16241141,4.1703262,2.5905547,4.0574856,2.7033954,.19588684,4.2479191,2.5129621,4.1239934,2.6368876,2001m12,.078646861,0,0,0,0,0,0,0,0,0,1,0,3.4393098,.11513116,.036484301
2001m12,2.6,8.642775736999999,17010.8593430332,12,2001,3.1072326,3.0312965,.19588684,4.142662,8.7353182,4.5369263,,,,,,,,,,.16241141,3.8211823,2.2414107,3.7083416,2.3542514,.19588684,3.8987749,2.1638181,3.7748494,2.2877436,2002m1,.18601666,0,0,0,0,0,0,0,0,0,0,1,3.0114529,.16929349,-.016723171
2002m1,2.2,8.783655237,17183.3038676168,1,2002,2.5482154,2.3116372,.19588684,2.9375556,8.3536863,3.0454326,,,,,,,,,,.16241141,3.1015229,1.5217513,2.9886823,1.6345922,.19588684,3.1791155,1.4441587,3.0551901,1.5680842,2002m2,.012462856,0,0,0,0,0,0,0,0,0,0,0,2.4858463,.081708096,.069245242
2002m2,2.5,9.103608621999999,17238.1478547533,2,2002,3.7128527,2.0760498,.19588684,2.5810153,8.8636255,2.2686393,,,,,,,,,,.16241141,2.8659356,1.2861639,2.7530949,1.3990048,.19588684,2.9435282,1.2085713,2.8196027,1.3324969,2002m3,.17973377,1,0,0,0,0,0,0,0,0,0,0,1.9818445,.26848507,.088751301
2002m3,2.6,9.601495595999999,17224.3537863145,3,2002,3.7827277,2.5700278,.19588684,4.0439057,9.7208586,4.0515132,,,,,,,,,,.16241141,3.3599136,1.7801419,3.2470729,1.8929828,.19588684,3.4375062,1.7025493,3.3135808,1.8264749,2002m4,.00089833105,0,1,0,0,0,0,0,0,0,0,0,2.4314375,.028413318,.027514987
2002m4,2.5,9.631665684,17327.2741080142,4,2002,2.905221,2.6175399,.19588684,3.9478841,9.7760363,4.0992517,,,,,,,,,,.16241141,3.4074256,1.827654,3.294585,1.9404949,.19588684,3.4850183,1.7500614,3.3610928,1.873987,2002m5,.013815624,0,0,1,0,0,0,0,0,0,0,0,2.6285951,.016536703,.0027210796
2002m5,2.1,9.932012457000001,17292.4187335147,5,2002,2.8140152,2.5451283,.19588684,2.9651008,9.8901281,3.3079965,,,,,,,,,,.16241141,3.3350141,1.7552425,3.2221735,1.8680834,.19588684,3.4126067,1.6776499,3.2886813,1.8015754,2002m6,.19813925,0,0,0,1,0,0,0,0,0,0,0,2.5034034,.16273433,-.035404921
2002m6,2,10.30001536,17412.4759156126,6,2002,2.8520625,2.0783806,.19588684,2.9075453,9.9792881,2.9454417,,,,,,,,,,.16241141,2.8682663,1.2884947,2.7554257,1.4013356,.19588684,2.945859,1.2109021,2.8219335,1.3348277,2002m7,.0061435159,0,0,0,0,1,0,0,0,0,0,0,1.9312898,.0047210925,-.0014224234
2002m7,2.6,10.27526813,17484.7463482054,7,2002,2.673166,2.0220082,.19588684,3.0450625,10.484753,2.662071,,,,,,,,,,.16241141,2.8118939,1.2321223,2.6990533,1.3449632,.19588684,2.8894866,1.1545297,2.7655611,1.2784553,2002m8,.33407456,0,0,0,0,0,1,0,0,0,0,0,2.1919856,.16647574,-.16759881
2002m8,2.2,10.50446257,17419.5245238779,8,2002,4.1775098,2.7978778,.19588684,2.7887149,10.24241,3.1616859,,,,,,,,,,.16241141,3.5877635,2.007992,3.4749229,2.1208327,.19588684,3.6653562,1.9303993,3.5414307,2.0543249,2002m9,.35745785,0,0,0,0,0,0,1,0,0,0,0,2.634352,.18866163,-.16879621
2002m9,2.3,10.63385537,17453.9990542863,9,2002,5.7475772,2.1164832,.19588684,4.6719337,10.374737,4.5682054,,,,,,,,,,.16241141,2.906369,1.3265973,2.7935283,1.4394382,.19588684,2.9839616,1.2490047,2.8600361,1.3729303,2002m10,.033678412,0,0,0,0,0,0,0,1,0,0,0,1.8779187,.17815261,.14447419
2002m10,3,10.52126421,17390.8329777095,10,2002,4.1635628,2.4887052,.19588684,6.2206998,10.545419,5.8314905,,,,,,,,,,.16241141,3.2785909,1.6988193,3.1657503,1.8116602,.19588684,3.3561835,1.6212267,3.2322581,1.7451522,2002m11,.26142243,0,0,0,0,0,0,0,0,1,0,0,2.5459826,.2061318,-.055290624
2002m11,3,9.749298734,17794.0435810216,11,2002,6.0279765,3.2396998,.19588684,4.0196962,10.105276,4.2414522,,,,,,,,,,.16241141,4.0295858,2.4498141,3.9167449,2.5626547,.19588684,4.1071782,2.3722215,3.9832528,2.4961469,2002m12,.057456013,0,0,0,0,0,0,0,0,0,1,0,3.076066,.0057860389,-.051669974
2002m12,2.8,8.696399402000001,17937.0511850855,12,2002,5.4447093,3.0907831,.19588684,6.6219234,9.0699081,6.9497418,,,,,,,,,,.16241141,3.8806689,2.3008974,3.7678282,2.413738,.19588684,3.9582615,2.2233047,3.834336,2.3472302,2003m1,.084554821,0,0,0,0,0,0,0,0,0,0,1,3.3858285,.34319502,.2586402
2003m1,3,8.528894846,17981.7081938311,1,2003,4.6463957,2.8409095,.19588684,5.1589007,8.249423,4.9883409,,,,,,,,,,.16241141,3.6307952,2.0510237,3.5179546,2.1638644,.19588684,3.7083879,1.973431,3.5844624,2.0973566,2003m2,.025309794,0,0,0,0,0,0,0,0,0,0,0,2.8005137,.039794765,.014484972
2003m2,3.8,8.797235386000001,17936.5883112101,2,2003,4.0517139,3.1322851,.19588684,4.6858759,8.4159365,4.1534014,,,,,,,,,,.16241141,3.9221709,2.3423994,3.8093302,2.45524,.19588684,3.9997635,2.2648067,3.875838,2.3887322,2003m3,.44584316,1,0,0,0,0,0,0,0,0,0,0,3.2167139,.34022266,-.1056205
2003m3,4.5,9.212811384,18081.032631778,3,2003,4.9736485,4.088171,.19588684,3.9611394,9.3418016,3.5888312,,,,,,,,,,.16241141,4.878057,3.2982852,4.7652159,3.4111259,.19588684,4.9556494,3.2206926,4.8317242,3.3446181,2003m4,.16960312,0,1,0,0,0,0,0,0,0,0,0,4.1371126,.13168725,-.037915871
2003m4,4,9.594495048000001,17876.053232329,4,2003,3.1671405,4.8032684,.19588684,5.3058701,9.4403238,5.8099346,,,,,,,,,,.16241141,5.5931544,4.0133824,5.4803133,4.1262236,.19588684,5.6707468,3.9357901,5.5468216,4.0597153,2003m5,.64524019,0,0,1,0,0,0,0,0,0,0,0,4.8758984,.76719797,.12195778
2003m5,3.5,9.793723827000001,17465.7667299613,5,2003,1.0024508,3.972815,.19588684,2.8555975,10.041447,3.1592009,,,,,,,,,,.16241141,4.762701,3.1829293,4.6498599,3.2957699,.19588684,4.8402934,3.1053367,4.7163682,3.2292621,2003m6,.22355406,0,0,0,1,0,0,0,0,0,0,0,4.0132008,.26337501,.039820954
2003m6,3.6,10.08474055,17276.2116330347,6,2003,-.78256696,3.4924808,.19588684,.70146167,9.9049072,.5423308,,,,,,,,,,.16241141,4.2823668,2.702595,4.1695256,2.8154356,.19588684,4.3599591,2.6250024,4.2360339,2.7489278,2003m7,.011560388,0,0,0,0,1,0,0,0,0,0,0,3.6414418,.0017174246,-.009842963
2003m7,3.1,10.12367394,17034.4815526919,7,2003,-2.5751863,3.5694122,.19588684,-.97161198,10.090329,-.64944321,,,,,,,,,,.16241141,4.3592982,2.7795265,4.2464571,2.8923671,.19588684,4.4368906,2.7019339,4.3129654,2.8258593,2003m8,.22034784,0,0,0,0,0,1,0,0,0,0,0,3.8228042,.52244592,.3020981
2003m8,2.9,10.43337981,16810.8844691554,8,2003,-3.4940107,2.8815441,.19588684,-2.8116739,10.142923,-2.9168682,,,,,,,,,,.16241141,3.6714299,2.0916584,3.5585892,2.204499,.19588684,3.7490225,2.0140657,3.625097,2.1379912,2003m9,.00034061976,0,0,0,0,0,0,1,0,0,0,0,2.987463,.0076497761,.0073091565
2003m9,2.2,10.42092993,16923.7300503918,9,2003,-3.0380945,2.8573039,.19588684,-3.4533195,10.39061,-3.0017517,,,,,,,,,,.16241141,3.6471896,2.0674181,3.534349,2.1802588,.19588684,3.7247822,1.9898254,3.6008568,2.1137509,2003m10,.43204835,0,0,0,0,0,0,0,1,0,0,0,2.6685169,.21950807,-.21254028
2003m10,1.2,9.89244772,17057.5407600366,10,2003,-1.9164822,1.9170977,.19588684,-2.6282289,10.259179,-2.0010703,,,,,,,,,,.16241141,2.7069836,1.1272118,2.5941427,1.2400527,.19588684,2.7845762,1.0496192,2.6606507,1.1735448,2003m11,.51422912,0,0,0,0,0,0,0,0,1,0,0,1.6254059,.18097019,-.33325893
2003m11,1,9.120250414999999,17022.2580237045,11,2003,-4.3373251,.89084697,.19588684,-1.3190156,9.2015333,-1.2199959,,,,,,,,,,.16241141,1.6807328,.10096112,1.567892,.21380195,.19588684,1.7583255,.023368515,1.6343999,.14729401,2003m12,.011914385,0,0,0,0,0,0,0,0,0,1,0,1.2925349,.085576698,.073662311
2003m12,1.1,8.452664437999999,17325.800233681,12,2003,-3.4077561,.86480361,.19588684,-4.5490112,8.3967772,-4.6430573,,,,,,,,,,.16241141,1.6546894,.074917763,1.5418487,.18775859,.19588684,1.732282,-.0026748411,1.6083566,.12125065,2004m1,.055317342,0,0,0,0,0,0,0,0,0,0,1,.705437,.15567996,.10036261
2004m1,.8,8.406047054,17661.8388304165,1,2004,-1.7788597,.98414862,.19588684,-2.7795005,8.3585548,-2.5133879,,,,,,,,,,.16241141,1.7740345,.19426277,1.6611936,.3071036,.19588684,1.8516271,.11667017,1.7277015,.24059567,2004m2,.033910714,0,0,0,0,0,0,0,0,0,0,0,.96108538,.0259485,-.0079622138
2004m2,0,8.441401602999999,17733.5811360669,2,2004,-1.1318048,.79621887,.19588684,-1.2013199,8.4587994,-.58222252,,,,,,,,,,.16241141,1.5861048,.0063330196,1.4732639,.11917385,.19588684,1.6636974,-.071259581,1.5397718,.052665912,2004m3,.63396448,1,0,0,0,0,0,0,0,0,0,0,.66773403,.44586873,-.18809575
2004m3,-.7,9.179144864,18086.713918007,3,2004,.031421248,-.13505097,.19588684,-.63274211,8.7697763,-.1686545,,,,,,,,,,.16241141,.65483487,-.92493683,.54199404,-.812096,.19588684,.73242748,-1.0025294,.60850197,-.87860394,2004m4,.31916741,0,1,0,0,0,0,0,0,0,0,0,-.36575344,.11172076,-.20744663
2004m4,-.3,9.912993441999999,18070.8650618011,4,2004,1.0897921,-.89653492,.19588684,.76234174,9.483942,.45103383,,,,,,,,,,.16241141,-.10664907,-1.6864208,-.2194899,-1.5735799,.19588684,-.029056467,-1.7640134,-.15298197,-1.6400878,2004m5,.35585392,0,0,1,0,0,0,0,0,0,0,0,-1.0000104,.49001452,.13416061
2004m5,.6,10.7046386,18078.3752689224,5,2004,3.5074816,-.22447656,.19588684,1.661657,10.703024,1.1556566,,,,,,,,,,.16241141,.5654093,-1.0143625,.45256844,-.90152156,.19588684,.64300191,-1.0919551,.51907641,-.9680295,2004m6,.67976159,0,0,0,1,0,0,0,0,0,0,0,-.29848152,.80726904,.12750745
2004m6,1.1,10.91610114,18145.3789471839,6,2004,5.0310063,.96272731,.19588684,4.2742167,11.100159,4.2560167,,,,,,,,,,.16241141,1.7526132,.17284146,1.6397723,.28568229,.19588684,1.8302058,.095248856,1.7062802,.21917436,2004m7,.018843792,0,0,0,0,1,0,0,0,0,0,0,.84820402,.063401215,.044557422
2004m7,1.4,10.98661564,18512.1506900139,7,2004,8.6745768,1.5062996,.19588684,5.6399426,10.892678,5.7119083,,,,,,,,,,.16241141,2.2961855,.71641374,2.1833446,.82925463,.19588684,2.3737781,.63882118,2.2498527,.76274663,2004m8,.011299608,0,0,0,0,0,1,0,0,0,0,0,1.0714239,.10796226,.096662648
2004m8,1.6,11.21798799,18725.2137366085,8,2004,11.38744,1.7856277,.19588684,9.7058783,10.787622,9.8373518,,,,,,,,,,.16241141,2.5755136,.99574184,2.4626727,1.1085827,.19588684,2.6531062,.91814929,2.5291808,1.0420748,2004m9,.03445765,0,0,0,0,0,0,1,0,0,0,0,1.4422389,.024888556,-.0095690936
2004m9,1.5,11.08641777,19232.6704033966,9,2004,13.643212,1.8435987,.19588684,12.007945,11.149612,12.323431,,,,,,,,,,.16241141,2.6334846,1.0537128,2.5206437,1.1665537,.19588684,2.7110772,.97612029,2.5871518,1.1000458,2004m10,.11806008,0,0,0,0,0,0,0,1,0,0,0,1.7751895,.075729273,-.042330809
2004m10,1.9,10.77375502,19653.7361824942,10,2004,15.220222,1.6121678,.19588684,14.263692,10.814948,14.153723,,,,,,,,,,.16241141,2.4020536,.82228196,2.2892129,.93512285,.19588684,2.4796462,.7446894,2.3557208,.86861485,2004m11,.082847357,0,0,0,0,0,0,0,0,1,0,0,1.7236879,.031085961,-.051761396
2004m11,2.5,9.743975772000001,19611.2080764535,11,2004,15.209205,2.1653626,.19588684,15.558414,10.176804,15.472273,,,,,,,,,,.16241141,2.9552484,1.3754767,2.8424077,1.4883176,.19588684,3.032841,1.2978841,2.9089155,1.4218097,2004m12,.11198219,0,0,0,0,0,0,0,0,0,1,0,2.3509617,.02221242,-.089769766
2004m12,2.4,8.876638642,20081.2454258621,12,2004,15.903711,2.7709301,.19588684,15.027452,8.9604454,15.330871,,,,,,,,,,.16241141,3.5608158,1.9810442,3.4479752,2.0938849,.19588684,3.6384084,1.9034516,3.514483,2.0273771,2005m1,.1375891,0,0,0,0,0,0,0,0,0,0,1,2.772794,.13897537,.0013862699
2005m1,2.3,8.625947910000001,20591.7026001527,1,2005,16.588667,2.4592826,.19588684,15.796334,8.5280018,15.946767,,,,,,,,,,.16241141,3.2491684,1.6693968,3.1363277,1.7822376,.19588684,3.326761,1.5918041,3.2028356,1.7157297,2005m2,.025370959,0,0,0,0,0,0,0,0,0,0,0,2.4934697,.037430532,.012059573
2005m2,2.2,8.793401292,20719.0064234151,2,2005,16.834869,2.4584463,.19588684,16.436962,8.5978022,16.566893,,,,,,,,,,.16241141,3.248332,1.6685604,3.1354914,1.7814013,.19588684,3.3259246,1.5909678,3.2019992,1.7148933,2005m3,.06679447,1,0,0,0,0,0,0,0,0,0,0,2.344336,.020832891,-.045961581
2005m3,2.4,9.077660251999999,20810.2323943249,3,2005,15.058117,2.2209401,.19588684,16.577616,9.2006721,16.495098,,,,,,,,,,.16241141,3.0108259,1.4310542,2.8979852,1.5438951,.19588684,3.0884185,1.3534616,2.964493,1.4773872,2005m4,.032062445,0,1,0,0,0,0,0,0,0,0,0,2.4164255,.00026979594,-.031792648
2005m4,2.9,9.393944235999999,21140.7021393207,4,2005,16.98777,2.4965477,.19588684,14.443708,9.238822,14.111527,,,,,,,,,,.16241141,3.2864335,1.7066618,3.1735928,1.8195027,.19588684,3.3640261,1.6290692,3.2401006,1.7529948,2005m5,.16277376,0,0,1,0,0,0,0,0,0,0,0,2.3707013,.28015709,.11738333
2005m5,2.7,9.621478097000001,21442.9589790982,5,2005,18.611095,3.079015,.19588684,17.200096,9.8100595,17.544725,,,,,,,,,,.16241141,3.8689008,2.2891293,3.7560601,2.4019699,.19588684,3.9464934,2.2115366,3.8225679,2.3354621,2005m6,.14365238,0,0,0,1,0,0,0,0,0,0,0,2.8779445,.031664234,-.11198814
2005m6,2.7,10.10025453,21748.5765920336,6,2005,19.857384,2.7745566,.19588684,18.426132,9.7789021,18.407997,,,,,,,,,,.16241141,3.5644424,1.9846708,3.4516017,2.0975115,.19588684,3.642035,1.9070781,3.5181096,2.0310037,2005m7,.0055586919,0,0,0,0,1,0,0,0,0,0,0,2.4437783,.065649569,.060090877
2005m7,3.1,10.03596017,21894.9414870825,7,2005,18.273354,2.8530278,.19588684,19.929607,10.236502,19.819912,,,,,,,,,,.16241141,3.6429136,2.0631421,3.5300729,2.1759827,.19588684,3.7205062,1.9855493,3.5965807,2.1094749,2005m8,.060995258,0,0,0,0,0,1,0,0,0,0,0,2.9771023,.01510385,-.045891408
2005m8,3,10.07638607,21782.3847134921,8,2005,16.326494,3.251893,.19588684,17.585213,10.038912,17.71195,,,,,,,,,,.16241141,4.041779,2.4620073,3.9289382,2.5748479,.19588684,4.1193714,2.3844147,3.995446,2.5083401,2005m9,.063450105,0,0,0,0,0,0,1,0,0,0,0,3.2405782,.057877857,-.0055722483
2005m9,3.9,9.837519413000001,21629.6623177162,9,2005,12.463126,3.0091922,.19588684,15.604841,9.8066778,14.936372,,,,,,,,,,.16241141,3.799078,2.2193065,3.6862373,2.3321471,.19588684,3.8766706,2.1417139,3.7527452,2.2656393,2005m10,.79353851,0,0,0,0,0,0,0,1,0,0,0,3.439239,.21230067,-.58123785
2005m10,4.1,9.407826488,22105.4361776793,10,2005,12.474473,4.3023272,.19588684,11.245591,9.5317364,11.190551,,,,,,,,,,.16241141,5.0922132,3.5124414,4.979372,3.625282,.19588684,5.1698055,3.4348488,5.0458803,3.5587742,2005m11,.040936276,0,0,0,0,0,0,0,0,1,0,0,4.1789899,.0062394021,-.034696873
2005m11,3.6,8.750470637999999,22730.9989207201,11,2005,15.908203,4.2159791,.19588684,12.230552,8.8135386,12.635965,,,,,,,,,,.16241141,5.0058651,3.4260933,4.893024,3.538934,.19588684,5.0834575,3.3485007,4.9595323,3.4724262,2005m12,.37943026,0,0,0,0,0,0,0,0,0,1,0,3.839648,.057431169,-.3219991
2005m12,3.7,7.940289994,24019.0189897453,12,2005,19.609209,3.6181407,.19588684,16.158318,8.1976004,16.113293,,,,,,,,,,.16241141,4.4080267,2.8282549,4.2951856,2.9410956,.19588684,4.4856191,2.7506623,4.3616939,2.8745878,2006m1,.0067009456,0,0,0,0,0,0,0,0,0,0,1,3.3362777,.13229389,.12559295
2006m1,4.1,7.718736356,24059.5123185406,1,2006,16.840811,3.710228,.19588684,19.99929,7.7760768,19.837341,3.9108353,3.6973076,.40269241,,3.6973076,.40269241,.035783298,,,.16241141,4.500114,2.9203422,4.3872728,3.0331829,.19588684,4.5777063,2.8427496,4.4537811,2.966675,2006m2,.15192224,0,0,0,0,0,0,0,0,0,0,0,3.8002906,.089825734,-.062096506
2006m2,4.1,7.802710369,24274.2477208684,2,2006,17.159323,4.19315,.19588684,16.026787,7.617425,16.072468,4.4367247,4.179213,-.079213046,4.3420286,4.179213,-.079213046,.1133835,.05857785,.054805651,.16241141,4.983036,3.4032643,4.8701949,3.5161049,.19588684,5.0606284,3.3256717,4.9367032,3.4495971,2006m3,.0086769303,1,0,0,0,0,0,0,0,0,0,0,4.2019777,.010399457,.0017225267
2006m3,4,8.352538187,24500.5512506564,3,2006,17.733194,4.1566224,.19588684,17.138357,8.1747923,17.261522,4.3442254,4.1653805,-.16538048,4.3401046,4.1653805,-.16538048,.11849113,.11567113,.0028200001,.16241141,4.9465084,3.3667367,4.8336673,3.4795773,.19588684,5.0241008,3.289144,4.9001756,3.4130695,2006m4,.024530578,0,1,0,0,0,0,0,0,0,0,0,4.1073046,.011514272,-.013016307
2006m4,3.8,8.588921384000001,24685.5126715199,4,2006,16.767704,4.0361662,.19588684,17.377567,8.6435242,17.511026,4.2586355,4.0145416,-.21454163,4.2534318,4.0145416,-.21454163,.21034653,.2056004,.004746139,.16241141,4.8260522,3.2462804,4.7132111,3.3591211,.19588684,4.9036446,3.1686878,4.7797194,3.2926133,2006m5,.055774469,0,0,1,0,0,0,0,0,0,0,0,3.8761051,.0057919817,-.049982488
2006m5,3.7,8.761608252,24924.6865603308,5,2006,16.23716,3.7085009,.19588684,16.246307,9.0739145,16.302496,4.0293894,3.699074,.00092597009,4.0439177,3.699074,.00092597009,.10849737,.11827935,-.0097819865,.16241141,4.4983869,2.9186151,4.3855457,3.0314558,.19588684,4.5759792,2.8410225,4.452054,2.9649479,2006m6,.000072264658,0,0,0,1,0,0,0,0,0,0,0,3.8165619,.013586685,.01351442
2006m6,3.9,8.932079033999999,25102.5490977334,6,2006,15.421573,3.6973922,.19588684,15.77351,8.7999792,15.617997,3.9527977,3.687969,.21203104,3.9520812,3.687969,.21203104,.0027875919,.0027124519,.000075140037,.16241141,4.487278,2.9075065,4.3744373,3.0203471,.19588684,4.5648708,2.8299139,4.4409451,2.9538393,2006m7,.041049909,0,0,0,0,1,0,0,0,0,0,0,3.733779,.027629437,-.013420472
2006m7,3.8,8.793170342,24999.7178968803,7,2006,14.180337,3.9666364,.19588684,14.944444,8.9389429,15.063593,4.2098932,3.9568143,-.15681429,4.2051539,3.9568143,-.15681429,.16801246,.16414972,.0038627386,.16241141,4.7565222,3.1767507,4.6436815,3.2895913,.19588684,4.834115,3.099158,4.7101893,3.2230835,2006m8,.027767695,0,0,0,0,0,1,0,0,0,0,0,3.9912689,.036583781,.0088160858
2006m8,3.8,8.535137667000001,25529.4886028904,8,2006,17.20245,3.779258,.19588684,13.589334,8.7233753,13.545414,4.034781,3.7682147,.031785298,4.0284085,3.7682147,.031785298,.055122107,.052170455,.0029516518,.16241141,4.5691438,2.9893723,4.4563031,3.1022129,.19588684,4.6467366,2.9117796,4.5228109,3.0357051,2006m9,.00043023002,0,0,0,0,0,0,1,0,0,0,0,3.4247246,.14083163,.14040141
2006m9,2.8,7.925696255,26084.2924680135,9,2006,20.595005,3.8362603,.19588684,17.560858,8.2203503,18.433273,4.0706549,3.8259072,-1.0259073,4.0743084,3.8259072,-1.0259073,1.6145638,1.6238619,-.0092980862,.16241141,4.6261463,3.0463746,4.5133052,3.1592152,.19588684,4.7037387,2.9687819,4.5798135,3.0927074,2006m10,1.0738355,0,0,0,0,0,0,0,1,0,0,0,3.5554316,.57067692,-.50315857
2006m10,2.1,7.353766952,25973.585252257,10,2006,17.498632,2.4726591,.19588684,20.913317,7.4098749,21.340742,2.7956486,2.4596584,-.35965839,2.8547788,2.4596584,-.35965839,.48392695,.569691,-.08576405,.16241141,3.2625449,1.6827732,3.1497042,1.7956141,.19588684,3.3401375,1.6051806,3.216212,1.7291062,2006m11,.13887481,0,0,0,0,0,0,0,0,1,0,0,2.5988772,.24887845,.11000364
2006m11,2.1,6.637882067,26353.1808346608,11,2006,15.934988,1.8944347,.19588684,16.587786,6.732862,16.54504,2.2292144,1.8852447,.21475527,2.2068102,1.8852447,.21475527,.016696369,.011408427,.0052879425,.16241141,2.6843204,1.1045488,2.5714798,1.2173897,.19588684,2.7619131,1.0269562,2.6379876,1.1508818,2006m12,.042257097,0,0,0,0,0,0,0,0,0,1,0,2.1761525,.0057991985,-.036457896
2006m12,2.6,6.0099966,27261.0024996904,12,2006,13.497568,1.9616657,.19588684,15.442344,6.1867061,15.095394,2.3621714,1.9557831,.6442169,2.352675,1.9557831,.6442169,.056562439,.061169676,-.0046072379,.16241141,2.7515516,1.1717799,2.6387107,1.2846208,.19588684,2.8291442,1.0941873,2.7052188,1.2181128,2007m1,.40747061,0,0,0,0,0,0,0,0,0,0,1,2.1109653,.23915498,-.16831563
2007m1,2.8,6.070212796,27791.4663622659,1,2007,15.511345,2.6441624,.19588684,12.370581,6.019949,12.163263,2.9105375,2.6337063,.16629367,2.9116063,2.6337063,.16629367,.012218535,.012455969,-.00023743417,.16241141,3.4340482,1.8542765,3.3212075,1.9671174,.19588684,3.5116408,1.7766839,3.3877153,1.9006095,2007m2,.024285352,0,0,0,0,0,0,0,0,0,0,0,2.5175316,.079788379,.055503026
2007m2,2.7,6.363445301,28087.9207624075,2,2007,15.710777,2.9672229,.19588684,15.64619,6.2239575,15.794701,2.9924982,2.9558423,-.25584227,2.9920473,2.9558423,-.25584227,.085555173,.085291632,.00026354194,.16241141,3.7571087,2.1773372,3.644268,2.2901778,.19588684,3.8347013,2.0997446,3.7107759,2.22367,2007m3,.071408093,1,0,0,0,0,0,0,0,0,0,0,2.7335823,.0011277681,-.070280328
2007m3,2.6,6.733404821,28349.9253114115,3,2007,15.711377,2.8264494,.19588684,15.256878,6.8917623,15.3762,2.8491902,2.8387058,-.23870578,2.8440421,2.8387058,-.23870578,.062095772,.059556529,.0025392435,.16241141,3.6163352,2.0365636,3.5034945,2.1494043,.19588684,3.6939278,1.9589709,3.5700023,2.0828965,2007m4,.051279329,0,1,0,0,0,0,0,0,0,0,0,2.5717037,.00080068217,-.050478648
2007m4,2.5,6.839505878,28683.9802062692,4,2007,16.197628,2.6377518,.19588684,15.615255,6.9215593,15.794422,2.7775702,2.6191924,-.11919236,2.7829182,2.6191924,-.11919236,.07704524,.08004272,-.0029974803,.16241141,3.4276376,1.8478659,3.3147969,1.9607068,.19588684,3.5052302,1.7702733,3.3813047,1.8941989,2007m5,.018975563,0,0,1,0,0,0,0,0,0,0,0,2.6096907,.012032042,-.0069435211
2007m5,2.9,6.742638675,28941.9832650861,5,2007,16.117743,2.4648547,.19588684,16.059067,7.1774678,15.879531,2.6795323,2.4586463,.44135371,2.6835701,2.4586463,.44135371,.048606012,.046841882,.0017641298,.16241141,3.2547405,1.6749688,3.1418998,1.7878097,.19588684,3.3323331,1.5973762,3.2084076,1.7213018,2007m6,.18935141,0,0,0,1,0,0,0,0,0,0,0,2.5972111,.091681108,-.097670302
2007m6,3.2,6.872085792,29175.9766791864,6,2007,16.227148,3.103425,.19588684,15.723616,6.7055941,15.627351,3.1902978,3.0974944,.10250564,3.1907032,3.0974944,.10250564,.000094131872,.000086431355,7.7005170e-06,.16241141,3.8933108,2.3135393,3.7804701,2.4263799,.19588684,3.9709034,2.2359467,3.8469779,2.3598721,2007m7,.0093267253,0,0,0,0,1,0,0,0,0,0,0,3.1487746,.0026240391,-.0067026862
2007m7,3.8,7.038500019,29268.6622584333,7,2007,17.07597,3.3618045,.19588684,16.052748,6.877275,15.714368,3.4338996,3.3536534,.44634658,3.4314444,3.3536534,.44634658,.13402948,.13583322,-.0018037409,.16241141,4.1516905,2.5719187,4.0388494,2.6847594,.19588684,4.2292829,2.4943261,4.1053576,2.6182516,2007m8,.19201531,0,0,0,0,0,1,0,0,0,0,0,3.2124474,.34521806,.15320276
